transaction_id,timestamp,status,payment_method,customer_type,region,device_type,error_message,amount
TXN-107545,2026-01-13 05:45:00,success,credit_card,SMB,LATAM,web,None,452.5
TXN-107546,2026-01-13 05:46:00,success,debit_card,Enterprise,US,mobile_android,None,1007.11
TXN-107547,2026-01-13 05:47:00,success,credit_card,SMB,EU,web,None,416.49
TXN-107548,2026-01-13 05:48:00,success,crypto,SMB,APAC,mobile_ios,None,221.37
TXN-107549,2026-01-13 05:49:00,success,debit_card,Enterprise,EU,web,None,1660.58
TXN-107550,2026-01-13 05:50:00,success,bank_transfer,SMB,US,mobile_ios,None,315.12
TXN-107551,2026-01-13 05:51:00,success,credit_card,SMB,US,web,None,222.52
TXN-107552,2026-01-13 05:52:00,success,debit_card,Enterprise,APAC,web,None,943.04
TXN-107553,2026-01-13 05:53:00,success,credit_card,SMB,US,mobile_ios,None,437.25
TXN-107554,2026-01-13 05:54:00,success,debit_card,SMB,EU,web,None,478.05
TXN-107555,2026-01-13 05:55:00,failed,credit_card,Enterprise,US,web,Insufficient funds,1622.11
TXN-107556,2026-01-13 05:56:00,success,credit_card,Startup,US,web,None,22.8
TXN-107557,2026-01-13 05:57:00,success,credit_card,Enterprise,APAC,web,None,1757.66
TXN-107558,2026-01-13 05:58:00,success,credit_card,Enterprise,EU,mobile_android,None,1068.91
TXN-107559,2026-01-13 05:59:00,success,crypto,Enterprise,EU,web,None,1871.19
TXN-107560,2026-01-13 06:00:00,success,debit_card,SMB,US,web,None,384.18
TXN-107561,2026-01-13 06:01:00,success,debit_card,SMB,US,mobile_ios,None,222.81
TXN-107562,2026-01-13 06:02:00,success,credit_card,SMB,EU,web,None,270.57
TXN-107563,2026-01-13 06:03:00,success,debit_card,SMB,APAC,web,None,156.61
TXN-107564,2026-01-13 06:04:00,success,credit_card,Startup,EU,web,None,47.9
TXN-107565,2026-01-13 06:05:00,success,crypto,Enterprise,LATAM,web,None,1362.54
TXN-107566,2026-01-13 06:06:00,success,bank_transfer,SMB,US,mobile_ios,None,345.66
TXN-107567,2026-01-13 06:07:00,success,credit_card,Enterprise,LATAM,mobile_ios,None,685.35
TXN-107568,2026-01-13 06:08:00,success,crypto,Enterprise,EU,mobile_ios,None,1025.81
TXN-107569,2026-01-13 06:09:00,success,credit_card,SMB,APAC,mobile_ios,None,446.86
TXN-107570,2026-01-13 06:10:00,success,credit_card,Enterprise,US,mobile_ios,None,2465.93
TXN-107571,2026-01-13 06:11:00,success,credit_card,SMB,EU,mobile_ios,None,182.3
TXN-107572,2026-01-13 06:12:00,success,credit_card,Startup,APAC,mobile_android,None,87.48
TXN-107573,2026-01-13 06:13:00,success,debit_card,Enterprise,APAC,web,None,1996.9
TXN-107574,2026-01-13 06:14:00,success,credit_card,Startup,US,web,None,97.81
TXN-107575,2026-01-13 06:15:00,success,credit_card,SMB,US,web,None,321.34
TXN-107576,2026-01-13 06:16:00,success,debit_card,SMB,EU,web,None,379.09
TXN-107577,2026-01-13 06:17:00,success,debit_card,SMB,LATAM,web,None,278.58
TXN-107578,2026-01-13 06:18:00,success,bank_transfer,SMB,US,mobile_ios,None,418.75
TXN-107579,2026-01-13 06:19:00,success,debit_card,Enterprise,US,web,None,2290.58
TXN-107580,2026-01-13 06:20:00,success,debit_card,Startup,APAC,web,None,85.47
TXN-107581,2026-01-13 06:21:00,success,credit_card,SMB,EU,web,None,117.3
TXN-107582,2026-01-13 06:22:00,failed,credit_card,Startup,US,web,Insufficient funds,68.92
TXN-107583,2026-01-13 06:23:00,success,credit_card,Startup,US,web,None,89.7
TXN-107584,2026-01-13 06:24:00,success,credit_card,Enterprise,EU,web,None,1873.46
TXN-107585,2026-01-13 06:25:00,success,debit_card,SMB,US,web,None,184.18
TXN-107586,2026-01-13 06:26:00,success,credit_card,Enterprise,US,web,None,848.38
TXN-107587,2026-01-13 06:27:00,success,debit_card,Startup,EU,mobile_ios,None,97.64
TXN-107588,2026-01-13 06:28:00,success,credit_card,Startup,US,mobile_ios,None,48.47
TXN-107589,2026-01-13 06:29:00,success,credit_card,SMB,US,web,None,319.63
TXN-107590,2026-01-13 06:30:00,success,credit_card,Enterprise,EU,mobile_ios,None,1659.66
TXN-107591,2026-01-13 06:31:00,success,crypto,Enterprise,EU,mobile_android,None,866.84
TXN-107592,2026-01-13 06:32:00,success,debit_card,Startup,US,web,None,95.99
TXN-107593,2026-01-13 06:33:00,success,crypto,Startup,US,web,None,56.59
TXN-107594,2026-01-13 06:34:00,success,credit_card,Enterprise,US,mobile_android,None,1478.08
TXN-107595,2026-01-13 06:35:00,success,bank_transfer,Enterprise,US,web,None,2222.77
TXN-107596,2026-01-13 06:36:00,success,credit_card,SMB,EU,web,None,161.37
TXN-107597,2026-01-13 06:37:00,failed,credit_card,Enterprise,LATAM,web,Insufficient funds,1242.37
TXN-107598,2026-01-13 06:38:00,success,bank_transfer,Startup,EU,web,None,49.36
TXN-107599,2026-01-13 06:39:00,success,credit_card,SMB,US,web,None,387.31
TXN-107600,2026-01-13 06:40:00,success,debit_card,SMB,US,web,None,241.19
TXN-107601,2026-01-13 06:41:00,success,credit_card,SMB,US,web,None,436.54
TXN-107602,2026-01-13 06:42:00,success,debit_card,SMB,US,mobile_ios,None,318.92
TXN-107603,2026-01-13 06:43:00,success,bank_transfer,SMB,US,mobile_ios,None,456.19
TXN-107604,2026-01-13 06:44:00,success,credit_card,Startup,US,mobile_android,None,66.88
TXN-107605,2026-01-13 06:45:00,success,debit_card,SMB,APAC,web,None,229.43
TXN-107606,2026-01-13 06:46:00,success,credit_card,SMB,APAC,web,None,484.21
TXN-107607,2026-01-13 06:47:00,success,debit_card,SMB,EU,web,None,282.38
TXN-107608,2026-01-13 06:48:00,success,credit_card,Enterprise,US,web,None,1288.77
TXN-107609,2026-01-13 06:49:00,success,credit_card,Enterprise,APAC,web,None,1486.79
TXN-107610,2026-01-13 06:50:00,success,credit_card,SMB,US,web,None,325.04
TXN-107611,2026-01-13 06:51:00,success,credit_card,SMB,US,web,None,300.37
TXN-107612,2026-01-13 06:52:00,success,bank_transfer,SMB,US,web,None,218.13
TXN-107613,2026-01-13 06:53:00,success,credit_card,Startup,US,mobile_android,None,79.76
TXN-107614,2026-01-13 06:54:00,success,credit_card,SMB,US,web,None,329.86
TXN-107615,2026-01-13 06:55:00,success,credit_card,SMB,US,mobile_ios,None,196.11
TXN-107616,2026-01-13 06:56:00,success,credit_card,Enterprise,US,mobile_android,None,2246.59
TXN-107617,2026-01-13 06:57:00,success,debit_card,Startup,APAC,web,None,73.13
TXN-107618,2026-01-13 06:58:00,success,bank_transfer,SMB,US,mobile_android,None,401.62
TXN-107619,2026-01-13 06:59:00,success,credit_card,Enterprise,US,mobile_ios,None,2215.4
TXN-107620,2026-01-13 07:00:00,success,crypto,SMB,EU,web,None,498.18
TXN-107621,2026-01-13 07:01:00,success,debit_card,SMB,US,mobile_android,None,445.33
TXN-107622,2026-01-13 07:02:00,success,credit_card,Startup,EU,mobile_ios,None,63.58
TXN-107623,2026-01-13 07:03:00,success,debit_card,Startup,US,web,None,88.74
TXN-107624,2026-01-13 07:04:00,success,credit_card,SMB,EU,mobile_ios,None,378.91
TXN-107625,2026-01-13 07:05:00,success,debit_card,Startup,EU,web,None,46.29
TXN-107626,2026-01-13 07:06:00,success,crypto,Enterprise,APAC,mobile_ios,None,1348.97
TXN-107627,2026-01-13 07:07:00,success,credit_card,SMB,US,mobile_ios,None,328.84
TXN-107628,2026-01-13 07:08:00,success,bank_transfer,Startup,EU,web,None,60.67
TXN-107629,2026-01-13 07:09:00,success,debit_card,SMB,LATAM,mobile_ios,None,260.23
TXN-107630,2026-01-13 07:10:00,success,credit_card,SMB,EU,mobile_ios,None,479.49
TXN-107631,2026-01-13 07:11:00,success,debit_card,Startup,LATAM,mobile_ios,None,23.41
TXN-107632,2026-01-13 07:12:00,success,credit_card,Enterprise,LATAM,mobile_ios,None,1080.46
TXN-107633,2026-01-13 07:13:00,success,bank_transfer,Enterprise,EU,mobile_ios,None,952.95
TXN-107634,2026-01-13 07:14:00,success,debit_card,SMB,US,mobile_android,None,303.56
TXN-107635,2026-01-13 07:15:00,success,credit_card,Startup,APAC,mobile_ios,None,21.65
TXN-107636,2026-01-13 07:16:00,success,credit_card,Startup,EU,mobile_android,None,55.16
TXN-107637,2026-01-13 07:17:00,success,debit_card,SMB,EU,web,None,326.03
TXN-107638,2026-01-13 07:18:00,success,credit_card,Startup,EU,web,None,43.13
TXN-107639,2026-01-13 07:19:00,success,credit_card,Startup,EU,web,None,94.98
TXN-107640,2026-01-13 07:20:00,success,credit_card,Enterprise,EU,web,None,2284.51
TXN-107641,2026-01-13 07:21:00,success,credit_card,Startup,US,mobile_android,None,93.24
TXN-107642,2026-01-13 07:22:00,success,credit_card,Enterprise,US,web,None,1688.24
TXN-107643,2026-01-13 07:23:00,success,credit_card,SMB,APAC,web,None,170.41
TXN-107644,2026-01-13 07:24:00,success,credit_card,SMB,APAC,web,None,158.52
TXN-107645,2026-01-13 07:25:00,success,debit_card,SMB,EU,mobile_ios,None,272.66
TXN-107646,2026-01-13 07:26:00,success,credit_card,SMB,US,web,None,183.84
TXN-107647,2026-01-13 07:27:00,success,credit_card,Enterprise,US,web,None,621.97
TXN-107648,2026-01-13 07:28:00,success,credit_card,SMB,US,web,None,326.22
TXN-107649,2026-01-13 07:29:00,success,debit_card,Enterprise,US,web,None,1230.34
TXN-107650,2026-01-13 07:30:00,success,credit_card,SMB,US,web,None,178.58
TXN-107651,2026-01-13 07:31:00,success,credit_card,Startup,US,mobile_ios,None,91.8
TXN-107652,2026-01-13 07:32:00,success,credit_card,Startup,US,web,None,31.6
TXN-107653,2026-01-13 07:33:00,success,crypto,Startup,EU,mobile_android,None,40.64
TXN-107654,2026-01-13 07:34:00,success,debit_card,SMB,LATAM,web,None,295.45
TXN-107655,2026-01-13 07:35:00,success,debit_card,Startup,US,web,None,46.66
TXN-107656,2026-01-13 07:36:00,failed,debit_card,SMB,EU,mobile_ios,Network timeout,273.32
TXN-107657,2026-01-13 07:37:00,success,debit_card,Enterprise,LATAM,web,None,813.27
TXN-107658,2026-01-13 07:38:00,success,credit_card,SMB,LATAM,web,None,274.92
TXN-107659,2026-01-13 07:39:00,success,debit_card,SMB,US,web,None,350.44
TXN-107660,2026-01-13 07:40:00,success,credit_card,Startup,US,mobile_ios,None,68.9
TXN-107661,2026-01-13 07:41:00,success,debit_card,SMB,US,web,None,381.54
TXN-107662,2026-01-13 07:42:00,success,debit_card,Enterprise,US,mobile_ios,None,1391.63
TXN-107663,2026-01-13 07:43:00,success,credit_card,Startup,EU,web,None,88.24
TXN-107664,2026-01-13 07:44:00,success,credit_card,SMB,US,web,None,390.15
TXN-107665,2026-01-13 07:45:00,success,credit_card,Startup,EU,mobile_android,None,52.19
TXN-107666,2026-01-13 07:46:00,success,debit_card,Startup,US,mobile_ios,None,27.73
TXN-107667,2026-01-13 07:47:00,success,debit_card,SMB,EU,mobile_ios,None,382.35
TXN-107668,2026-01-13 07:48:00,success,crypto,Enterprise,US,mobile_android,None,2438.33
TXN-107669,2026-01-13 07:49:00,success,credit_card,Enterprise,EU,web,None,1445.65
TXN-107670,2026-01-13 07:50:00,success,debit_card,Enterprise,EU,mobile_ios,None,559.32
TXN-107671,2026-01-13 07:51:00,success,debit_card,SMB,EU,web,None,336.72
TXN-107672,2026-01-13 07:52:00,success,crypto,SMB,US,web,None,114.84
TXN-107673,2026-01-13 07:53:00,success,credit_card,Startup,US,web,None,67.05
TXN-107674,2026-01-13 07:54:00,success,credit_card,Startup,US,mobile_android,None,87.6
TXN-107675,2026-01-13 07:55:00,success,debit_card,Startup,EU,mobile_ios,None,27.79
TXN-107676,2026-01-13 07:56:00,success,debit_card,Enterprise,US,web,None,1355.57
TXN-107677,2026-01-13 07:57:00,success,bank_transfer,SMB,EU,web,None,243.56
TXN-107678,2026-01-13 07:58:00,success,credit_card,SMB,US,web,None,385.72
TXN-107679,2026-01-13 07:59:00,success,credit_card,Enterprise,US,web,None,651.39
TXN-107680,2026-01-13 08:00:00,success,bank_transfer,Startup,EU,web,None,38.69
TXN-107681,2026-01-13 08:01:00,success,credit_card,Startup,US,web,None,23.7
TXN-107682,2026-01-13 08:02:00,success,debit_card,SMB,US,mobile_ios,None,269.67
TXN-107683,2026-01-13 08:03:00,success,credit_card,Startup,EU,mobile_android,None,35.11
TXN-107684,2026-01-13 08:04:00,success,credit_card,Enterprise,EU,web,None,1194.56
TXN-107685,2026-01-13 08:05:00,success,debit_card,SMB,US,mobile_android,None,217.05
TXN-107686,2026-01-13 08:06:00,success,debit_card,Enterprise,US,web,None,1383.8
TXN-107687,2026-01-13 08:07:00,success,credit_card,Enterprise,EU,web,None,1831.36
TXN-107688,2026-01-13 08:08:00,success,credit_card,Startup,LATAM,web,None,39.73
TXN-107689,2026-01-13 08:09:00,success,crypto,Startup,US,web,None,50.6
TXN-107690,2026-01-13 08:10:00,success,credit_card,SMB,EU,mobile_android,None,356.76
TXN-107691,2026-01-13 08:11:00,success,crypto,SMB,LATAM,web,None,237.07
TXN-107692,2026-01-13 08:12:00,success,credit_card,SMB,EU,mobile_ios,None,462.02
TXN-107693,2026-01-13 08:13:00,success,debit_card,Startup,US,mobile_ios,None,97.63
TXN-107694,2026-01-13 08:14:00,success,bank_transfer,Startup,EU,web,None,81.53
TXN-107695,2026-01-13 08:15:00,success,debit_card,Startup,US,web,None,95.21
TXN-107696,2026-01-13 08:16:00,success,credit_card,Startup,US,web,None,98.29
TXN-107697,2026-01-13 08:17:00,success,debit_card,SMB,US,web,None,185.02
TXN-107698,2026-01-13 08:18:00,success,credit_card,SMB,US,mobile_android,None,129.49
TXN-107699,2026-01-13 08:19:00,success,credit_card,Enterprise,US,web,None,1866.59
TXN-107700,2026-01-13 08:20:00,success,bank_transfer,Enterprise,EU,mobile_android,None,2237.85
TXN-107701,2026-01-13 08:21:00,success,debit_card,Startup,LATAM,web,None,67.87
TXN-107702,2026-01-13 08:22:00,success,debit_card,Startup,US,web,None,49.46
TXN-107703,2026-01-13 08:23:00,success,credit_card,SMB,US,web,None,163.86
TXN-107704,2026-01-13 08:24:00,success,credit_card,SMB,EU,mobile_ios,None,221.43
TXN-107705,2026-01-13 08:25:00,success,credit_card,Enterprise,EU,web,None,887.48
TXN-107706,2026-01-13 08:26:00,success,debit_card,SMB,EU,web,None,272.21
TXN-107707,2026-01-13 08:27:00,success,debit_card,SMB,EU,web,None,120.92
TXN-107708,2026-01-13 08:28:00,success,credit_card,SMB,LATAM,web,None,368.05
TXN-107709,2026-01-13 08:29:00,success,crypto,Startup,US,web,None,59.08
TXN-107710,2026-01-13 08:30:00,success,credit_card,Enterprise,US,mobile_ios,None,1962.03
TXN-107711,2026-01-13 08:31:00,success,credit_card,SMB,US,web,None,123.87
TXN-107712,2026-01-13 08:32:00,success,credit_card,SMB,EU,mobile_ios,None,378.83
TXN-107713,2026-01-13 08:33:00,success,credit_card,Startup,LATAM,mobile_ios,None,27.03
TXN-107714,2026-01-13 08:34:00,success,credit_card,Startup,LATAM,web,None,88.49
TXN-107715,2026-01-13 08:35:00,success,bank_transfer,SMB,APAC,web,None,178.9
TXN-107716,2026-01-13 08:36:00,success,credit_card,Startup,US,mobile_android,None,39.45
TXN-107717,2026-01-13 08:37:00,success,bank_transfer,SMB,EU,web,None,462.34
TXN-107718,2026-01-13 08:38:00,success,credit_card,Enterprise,US,web,None,1078.19
TXN-107719,2026-01-13 08:39:00,success,bank_transfer,SMB,LATAM,web,None,459.2
TXN-107720,2026-01-13 08:40:00,success,debit_card,SMB,US,web,None,216.79
TXN-107721,2026-01-13 08:41:00,success,bank_transfer,SMB,US,web,None,234.4
TXN-107722,2026-01-13 08:42:00,success,credit_card,Startup,APAC,web,None,75.63
TXN-107723,2026-01-13 08:43:00,success,debit_card,Startup,EU,web,None,94.56
TXN-107724,2026-01-13 08:44:00,success,bank_transfer,SMB,APAC,web,None,276.47
TXN-107725,2026-01-13 08:45:00,success,credit_card,SMB,US,web,None,145.47
TXN-107726,2026-01-13 08:46:00,success,credit_card,Enterprise,APAC,web,None,509.06
TXN-107727,2026-01-13 08:47:00,success,credit_card,SMB,EU,mobile_ios,None,437.7
TXN-107728,2026-01-13 08:48:00,success,bank_transfer,Enterprise,EU,web,None,2044.82
TXN-107729,2026-01-13 08:49:00,success,credit_card,SMB,EU,web,None,119.39
TXN-107730,2026-01-13 08:50:00,success,credit_card,Startup,APAC,mobile_android,None,32.42
TXN-107731,2026-01-13 08:51:00,success,credit_card,Startup,US,web,None,82.47
TXN-107732,2026-01-13 08:52:00,success,credit_card,Enterprise,US,mobile_ios,None,1600.4
TXN-107733,2026-01-13 08:53:00,success,crypto,SMB,EU,mobile_ios,None,490.78
TXN-107734,2026-01-13 08:54:00,success,credit_card,SMB,EU,web,None,434.7
TXN-107735,2026-01-13 08:55:00,success,debit_card,Enterprise,US,mobile_android,None,1896.46
TXN-107736,2026-01-13 08:56:00,success,bank_transfer,SMB,US,web,None,186.02
TXN-107737,2026-01-13 08:57:00,success,credit_card,SMB,EU,mobile_ios,None,443.98
TXN-107738,2026-01-13 08:58:00,success,debit_card,SMB,US,web,None,470.55
TXN-107739,2026-01-13 08:59:00,success,credit_card,Startup,US,web,None,59.7
TXN-107740,2026-01-13 09:00:00,success,debit_card,SMB,APAC,mobile_android,None,294.98
TXN-107741,2026-01-13 09:01:00,success,credit_card,Startup,US,mobile_ios,None,84.21
TXN-107742,2026-01-13 09:02:00,success,debit_card,Enterprise,US,web,None,514.62
TXN-107743,2026-01-13 09:03:00,success,credit_card,Startup,US,web,None,78.39
TXN-107744,2026-01-13 09:04:00,success,credit_card,Enterprise,EU,mobile_ios,None,1295.09
TXN-107745,2026-01-13 09:05:00,success,debit_card,Enterprise,US,web,None,2379.52
TXN-107746,2026-01-13 09:06:00,success,credit_card,Enterprise,LATAM,mobile_android,None,2489.6
TXN-107747,2026-01-13 09:07:00,success,debit_card,SMB,EU,mobile_android,None,487.35
TXN-107748,2026-01-13 09:08:00,success,credit_card,SMB,US,web,None,489.1
TXN-107749,2026-01-13 09:09:00,success,debit_card,Startup,US,mobile_ios,None,46.41
TXN-107750,2026-01-13 09:10:00,success,credit_card,Startup,EU,mobile_android,None,36.88
TXN-107751,2026-01-13 09:11:00,success,debit_card,SMB,US,web,None,351.58
TXN-107752,2026-01-13 09:12:00,success,credit_card,SMB,LATAM,web,None,452.28
TXN-107753,2026-01-13 09:13:00,success,credit_card,SMB,US,web,None,109.32
TXN-107754,2026-01-13 09:14:00,success,credit_card,Startup,EU,web,None,87.09
TXN-107755,2026-01-13 09:15:00,success,debit_card,Startup,APAC,mobile_android,None,22.01
TXN-107756,2026-01-13 09:16:00,success,credit_card,SMB,APAC,web,None,188.23
TXN-107757,2026-01-13 09:17:00,success,crypto,SMB,US,web,None,262.2
TXN-107758,2026-01-13 09:18:00,success,crypto,Startup,EU,web,None,57.51
TXN-107759,2026-01-13 09:19:00,success,credit_card,Enterprise,US,web,None,1874.79
TXN-107760,2026-01-13 09:20:00,success,debit_card,SMB,APAC,web,None,451.52
TXN-107761,2026-01-13 09:21:00,success,credit_card,SMB,EU,mobile_ios,None,203.27
TXN-107762,2026-01-13 09:22:00,success,credit_card,Startup,US,web,None,22.85
TXN-107763,2026-01-13 09:23:00,success,debit_card,SMB,EU,web,None,490.01
TXN-107764,2026-01-13 09:24:00,success,debit_card,Startup,US,mobile_ios,None,58.53
TXN-107765,2026-01-13 09:25:00,success,debit_card,SMB,US,mobile_android,None,117.9
TXN-107766,2026-01-13 09:26:00,success,credit_card,SMB,EU,web,None,145.55
TXN-107767,2026-01-13 09:27:00,success,credit_card,SMB,US,web,None,435.51
TXN-107768,2026-01-13 09:28:00,success,credit_card,Startup,LATAM,web,None,63.48
TXN-107769,2026-01-13 09:29:00,success,debit_card,SMB,US,web,None,261.62
TXN-107770,2026-01-13 09:30:00,success,credit_card,SMB,EU,mobile_ios,None,453.96
TXN-107771,2026-01-13 09:31:00,success,debit_card,Enterprise,LATAM,mobile_ios,None,1553.7
TXN-107772,2026-01-13 09:32:00,success,credit_card,SMB,US,web,None,384.75
TXN-107773,2026-01-13 09:33:00,success,credit_card,Startup,US,web,None,70.98
TXN-107774,2026-01-13 09:34:00,success,credit_card,SMB,US,web,None,353.18
TXN-107775,2026-01-13 09:35:00,success,credit_card,Startup,LATAM,web,None,47.16
TXN-107776,2026-01-13 09:36:00,success,credit_card,Startup,APAC,mobile_android,None,81.9
TXN-107777,2026-01-13 09:37:00,success,crypto,Enterprise,US,mobile_ios,None,1779.73
TXN-107778,2026-01-13 09:38:00,success,crypto,Startup,US,web,None,47.06
TXN-107779,2026-01-13 09:39:00,success,credit_card,SMB,LATAM,web,None,143.51
TXN-107780,2026-01-13 09:40:00,success,credit_card,Enterprise,EU,mobile_ios,None,868.82
TXN-107781,2026-01-13 09:41:00,success,credit_card,SMB,EU,web,None,338.12
TXN-107782,2026-01-13 09:42:00,success,crypto,Startup,EU,mobile_ios,None,90.12
TXN-107783,2026-01-13 09:43:00,success,credit_card,SMB,APAC,web,None,387.25
TXN-107784,2026-01-13 09:44:00,success,bank_transfer,Enterprise,LATAM,web,None,2316.31
TXN-107785,2026-01-13 09:45:00,success,credit_card,Startup,APAC,mobile_ios,None,66.49
TXN-107786,2026-01-13 09:46:00,success,credit_card,Startup,LATAM,web,None,65.4
TXN-107787,2026-01-13 09:47:00,success,bank_transfer,SMB,APAC,web,None,350.94
TXN-107788,2026-01-13 09:48:00,success,credit_card,SMB,US,web,None,350.43
TXN-107789,2026-01-13 09:49:00,success,debit_card,Enterprise,US,web,None,2062.51
TXN-107790,2026-01-13 09:50:00,success,credit_card,SMB,APAC,mobile_ios,None,133.87
TXN-107791,2026-01-13 09:51:00,success,credit_card,SMB,US,web,None,406.08
TXN-107792,2026-01-13 09:52:00,success,credit_card,SMB,APAC,web,None,450.58
TXN-107793,2026-01-13 09:53:00,success,debit_card,SMB,APAC,web,None,323.04
TXN-107794,2026-01-13 09:54:00,success,debit_card,Startup,US,mobile_ios,None,45.44
